literate,attended_school,highest_school_lvl,preschool,finish_school_age,school_transportation_time,school_transportation_cost,school_expenses,is_student,not_attend_reason1_2.0,not_attend_reason1_3.0,not_attend_reason1_4.0,not_attend_reason1_8.0,not_attend_reason1_10.0,not_attend_reason1_12.0,not_attend_reason1_13.0,not_attend_reason1_14.0,not_attend_reason2_2.0,not_attend_reason2_3.0,not_attend_reason2_4.0,not_attend_reason2_7.0,not_attend_reason2_8.0,not_attend_reason2_10.0,not_attend_reason2_12.0,not_attend_reason2_13.0,not_attend_reason2_14.0,school_type_1.0,transport_4.0,transport_5.0,fam_role_2,fam_role_3,fam_role_4,fam_role_5,fam_role_7,fam_role_9,fam_role_14,sex,age,time_away,lives_with_partner,lives_with_parent,parents_education,num_parents_alive
True,1,2.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,47,0,True,False,2.0,2
True,1,2.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,47,0,True,False,3.0,1
True,1,2.0,1.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,47,0,True,False,1.5,2
True,1,2.0,1.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,47,0,True,False,4.5,2
True,1,2.0,3.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,47,0,True,False,1.5,0
True,1,2.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,47,0,True,False,3.0,0
True,1,5.0,1.0,22.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,47,0,True,False,3.0,1
True,1,5.0,0.0,22.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,47,0,True,True,2.2,0
True,1,5.0,0.0,22.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,47,0,True,False,3.0,1
True,1,1.0,0.0,10.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,48,0,False,False,2.0,1
True,1,1.0,1.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,48,0,True,False,2.0,1
True,1,1.0,0.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,48,0,True,False,1.0,0
True,1,1.0,1.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,0,True,False,4.0,1
True,1,1.0,0.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,48,0,True,False,3.0,0
True,1,1.0,0.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,48,0,True,False,2.0,1
True,1,1.0,0.0,14.0,56.0,0.0,531500.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,48,0,True,True,2.2,0
True,1,1.0,0.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,0,True,False,2.5,0
True,1,2.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,0,True,False,2.0,1
True,1,4.0,3.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,0,False,False,8.0,1
True,1,4.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,48,0,True,True,2.2,0
True,1,4.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,48,0,True,False,3.0,2
True,1,2.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,48,0,True,False,1.0,2
True,1,4.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,48,0,True,False,2.0,2
True,1,2.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,0,True,False,1.0,2
True,1,2.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,48,0,True,False,2.0,2
True,1,2.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,0,True,False,4.0,0
True,1,2.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,48,0,True,False,1.0,0
True,1,5.0,0.0,21.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,0,True,False,1.5,2
True,1,5.0,0.0,22.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,0,False,False,3.0,0
True,1,5.0,0.0,23.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,48,0,True,False,3.5,2
True,1,1.0,1.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,49,0,True,False,1.0,0
True,1,1.0,1.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,49,0,True,False,1.0,2
True,1,1.0,0.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,49,0,True,False,2.0,0
True,1,1.0,0.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,49,0,False,False,2.0,0
True,1,1.0,1.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,49,0,True,False,2.0,1
True,1,1.0,2.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,49,0,True,False,2.0,0
True,1,4.0,0.0,17.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,49,0,True,False,1.0,0
True,1,2.0,0.0,17.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,49,0,True,False,2.0,2
True,1,2.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,49,0,True,False,3.5,0
True,1,2.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,49,0,True,False,2.0,0
True,1,2.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,49,0,True,False,2.0,1
True,1,2.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,49,0,True,False,2.0,1
True,1,2.0,2.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,49,0,True,True,2.2,0
True,1,5.0,0.0,24.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,49,0,True,False,2.0,1
False,1,1.0,1.0,10.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,50,0,True,False,1.5,0
False,1,1.0,0.0,10.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,50,0,True,False,1.0,0
True,1,1.0,1.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50,0,False,False,1.0,0
True,1,1.0,1.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,50,0,True,False,2.5,1
False,1,1.0,0.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50,0,False,False,2.0,0
True,1,1.0,0.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,50,0,True,False,1.5,0
True,1,1.0,1.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,50,0,True,False,1.0,2
True,1,1.0,1.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,50,0,True,False,1.0,0
True,1,1.0,0.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,50,0,True,False,2.0,1
True,1,1.0,1.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,50,0,True,False,5.5,0
True,1,1.0,0.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,50,2,True,False,1.5,0
True,1,1.0,0.0,14.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,50,0,True,False,2.0,0
True,1,2.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,50,0,True,False,2.0,1
True,1,2.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,50,0,True,False,1.5,0
True,1,2.0,0.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,50,0,True,False,1.5,0
True,1,2.0,2.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,50,0,True,False,3.0,2
True,1,2.0,1.0,18.0,56.0,0.0,531500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,50,0,True,False,2.0,1
